frame,Agent Type,Population Count
20,Rabbitfemale,106
20,Rabbitmale,115
21,Foxfemale,15
21,Foxmale,16
21,Grass,173
21,Rabbitfemale,106
21,Rabbitmale,114
22,Foxfemale,15
22,Foxmale,17
22,Grass,173
22,Rabbitfemale,105
22,Rabbitmale,114
23,Foxfemale,15
23,Foxmale,17
23,Grass,173
23,Rabbitfemale,105
23,Rabbitmale,114
24,Foxfemale,15
24,Foxmale,17
24,Grass,173
24,Rabbitfemale,105
24,Rabbitmale,114
25,Foxfemale,15
25,Foxmale,18
25,Grass,173
25,Rabbitfemale,104
25,Rabbitmale,114
26,Foxfemale,15
26,Foxmale,18
26,Grass,173
26,Rabbitfemale,104
26,Rabbitmale,114
27,Foxfemale,15
27,Foxmale,19
27,Grass,173
27,Rabbitfemale,104
27,Rabbitmale,113
28,Foxfemale,15
28,Foxmale,19
28,Grass,173
28,Rabbitfemale,104
28,Rabbitmale,113
29,Foxfemale,15
29,Foxmale,19
29,Grass,173
29,Rabbitfemale,104
29,Rabbitmale,113
30,Foxfemale,15
30,Foxmale,19
30,Grass,173
30,Rabbitfemale,104
30,Rabbitmale,113
31,Foxfemale,15
31,Foxmale,19
31,Grass,173
31,Rabbitfemale,104
31,Rabbitmale,113
32,Foxfemale,16
32,Foxmale,19
32,Grass,173
32,Rabbitfemale,103
32,Rabbitmale,113
33,Foxfemale,16
33,Foxmale,19
33,Grass,173
33,Rabbitfemale,103
33,Rabbitmale,113
34,Foxfemale,16
34,Foxmale,19
34,Grass,173
34,Rabbitfemale,103
34,Rabbitmale,113
35,Foxfemale,16
35,Foxmale,19
35,Grass,173
35,Rabbitfemale,103
35,Rabbitmale,113
36,Foxfemale,17
36,Foxmale,19
36,Grass,173
36,Rabbitfemale,103
36,Rabbitmale,112
37,Foxfemale,17
37,Foxmale,19
37,Grass,173
37,Rabbitfemale,103
37,Rabbitmale,112
38,Foxfemale,17
38,Foxmale,19
38,Grass,173
38,Rabbitfemale,103
38,Rabbitmale,112
39,Foxfemale,17
39,Foxmale,19
39,Grass,173
39,Rabbitfemale,103
39,Rabbitmale,112
40,Foxfemale,17
40,Foxmale,19
40,Grass,172
40,Rabbitfemale,104
40,Rabbitmale,112
41,Foxfemale,17
41,Foxmale,19
41,Grass,172
41,Rabbitfemale,104
41,Rabbitmale,112
42,Foxfemale,18
42,Foxmale,19
42,Grass,172
42,Rabbitfemale,103
42,Rabbitmale,113
43,Foxfemale,18
43,Foxmale,20
43,Grass,171
43,Rabbitfemale,102
43,Rabbitmale,114
44,Foxfemale,18
44,Foxmale,20
44,Grass,170
44,Rabbitfemale,103
44,Rabbitmale,114
45,Foxfemale,19
45,Foxmale,21
45,Grass,170
45,Rabbitfemale,103
45,Rabbitmale,112
46,Foxfemale,19
46,Foxmale,21
46,Grass,168
46,Rabbitfemale,103
46,Rabbitmale,114
47,Foxfemale,19
47,Foxmale,21
47,Grass,165
47,Rabbitfemale,104
47,Rabbitmale,116
48,Foxfemale,20
48,Foxmale,21
48,Grass,164
48,Rabbitfemale,103
48,Rabbitmale,117
49,Foxfemale,20
49,Foxmale,21
49,Grass,163
49,Rabbitfemale,103
49,Rabbitmale,118
50,Foxfemale,21
50,Foxmale,22
50,Grass,162
50,Rabbitfemale,104
50,Rabbitmale,116
51,Foxfemale,21
51,Foxmale,23
51,Grass,161
51,Rabbitfemale,103
51,Rabbitmale,117
52,Foxfemale,21
52,Foxmale,23
52,Grass,160
52,Rabbitfemale,104
52,Rabbitmale,117
53,Foxfemale,21
53,Foxmale,23
53,Grass,159
53,Rabbitfemale,106
53,Rabbitmale,117
54,Foxfemale,21
54,Foxmale,23
54,Grass,157
54,Rabbitfemale,106
54,Rabbitmale,119
55,Foxfemale,21
55,Foxmale,24
55,Grass,154
55,Rabbitfemale,109
55,Rabbitmale,119
56,Foxfemale,23
56,Foxmale,24
56,Grass,153
56,Rabbitfemale,108
56,Rabbitmale,119
57,Foxfemale,23
57,Foxmale,24
57,Grass,153
57,Rabbitfemale,108
57,Rabbitmale,119
58,Foxfemale,23
58,Foxmale,24
58,Grass,151
58,Rabbitfemale,109
58,Rabbitmale,120
59,Foxfemale,23
59,Foxmale,25
59,Grass,149
59,Rabbitfemale,111
59,Rabbitmale,119
60,Foxfemale,23
60,Foxmale,25
60,Grass,147
60,Rabbitfemale,112
60,Rabbitmale,120
61,Foxfemale,24
61,Foxmale,26
61,Grass,147
61,Rabbitfemale,111
61,Rabbitmale,120
62,Foxfemale,24
62,Foxmale,28
62,Grass,147
62,Rabbitfemale,110
62,Rabbitmale,119
63,Foxfemale,24
63,Foxmale,28
63,Grass,147
63,Rabbitfemale,110
63,Rabbitmale,119
64,Foxfemale,24
64,Foxmale,28
64,Grass,146
64,Rabbitfemale,110
64,Rabbitmale,120
65,Foxfemale,25
65,Foxmale,28
65,Grass,145
65,Rabbitfemale,110
65,Rabbitmale,120
66,Foxfemale,25
66,Foxmale,29
66,Grass,145
66,Rabbitfemale,109
66,Rabbitmale,120
67,Foxfemale,25
67,Foxmale,29
67,Grass,144
67,Rabbitfemale,109
67,Rabbitmale,121
68,Foxfemale,25
68,Foxmale,29
68,Grass,143
68,Rabbitfemale,109
68,Rabbitmale,122
69,Foxfemale,25
69,Foxmale,29
69,Grass,142
69,Rabbitfemale,110
69,Rabbitmale,122
70,Foxfemale,26
70,Foxmale,30
70,Grass,142
70,Rabbitfemale,108
70,Rabbitmale,122
71,Foxfemale,27
71,Foxmale,30
71,Grass,142
71,Rabbitfemale,108
71,Rabbitmale,121
72,Foxfemale,27
72,Foxmale,31
72,Grass,142
72,Rabbitfemale,108
72,Rabbitmale,120
73,Foxfemale,27
73,Foxmale,31
73,Grass,142
73,Rabbitfemale,108
73,Rabbitmale,120
74,Foxfemale,27
74,Foxmale,32
74,Grass,141
74,Rabbitfemale,108
74,Rabbitmale,120
75,Foxfemale,28
75,Foxmale,32
75,Grass,140
75,Rabbitfemale,108
75,Rabbitmale,120
76,Foxfemale,30
76,Foxmale,33
76,Grass,147
76,Rabbitfemale,106
76,Rabbitmale,119
77,Foxfemale,30
77,Foxmale,33
77,Grass,145
77,Rabbitfemale,107
77,Rabbitmale,120
78,Foxfemale,30
78,Foxmale,33
78,Grass,147
78,Rabbitfemale,107
78,Rabbitmale,120
79,Foxfemale,31
79,Foxmale,33
79,Grass,149
79,Rabbitfemale,107
79,Rabbitmale,119
80,Foxfemale,32
80,Foxmale,33
80,Grass,150
80,Rabbitfemale,107
80,Rabbitmale,119
81,Foxfemale,32
81,Foxmale,33
81,Grass,154
81,Rabbitfemale,107
81,Rabbitmale,120
82,Foxfemale,32
82,Foxmale,33
82,Grass,156
82,Rabbitfemale,108
82,Rabbitmale,120
83,Foxfemale,32
83,Foxmale,33
83,Grass,157
83,Rabbitfemale,108
83,Rabbitmale,120
84,Foxfemale,32
84,Foxmale,34
84,Grass,158
84,Rabbitfemale,109
84,Rabbitmale,119
85,Foxfemale,32
85,Foxmale,35
85,Grass,158
85,Rabbitfemale,108
85,Rabbitmale,120
86,Foxfemale,32
86,Foxmale,35
86,Grass,160
86,Rabbitfemale,108
86,Rabbitmale,121
87,Foxfemale,32
87,Foxmale,35
87,Grass,160
87,Rabbitfemale,108
87,Rabbitmale,122
88,Foxfemale,32
88,Foxmale,36
88,Grass,163
88,Rabbitfemale,108
88,Rabbitmale,122
89,Foxfemale,32
89,Foxmale,36
89,Grass,165
89,Rabbitfemale,108
89,Rabbitmale,122
90,Foxfemale,32
90,Foxmale,36
90,Grass,169
90,Rabbitfemale,109
90,Rabbitmale,124
91,Foxfemale,33
91,Foxmale,36
91,Grass,170
91,Rabbitfemale,108
91,Rabbitmale,125
92,Foxfemale,33
92,Foxmale,37
92,Grass,171
92,Rabbitfemale,108
92,Rabbitmale,126
93,Foxfemale,34
93,Foxmale,37
93,Grass,173
93,Rabbitfemale,108
93,Rabbitmale,126
94,Foxfemale,35
94,Foxmale,37
94,Grass,174
94,Rabbitfemale,109
94,Rabbitmale,126
95,Foxfemale,35
95,Foxmale,37
95,Grass,177
95,Rabbitfemale,109
95,Rabbitmale,126
96,Foxfemale,36
96,Foxmale,37
96,Grass,177
96,Rabbitfemale,109
96,Rabbitmale,125
97,Foxfemale,37
97,Foxmale,37
97,Grass,177
97,Rabbitfemale,108
97,Rabbitmale,127
98,Foxfemale,37
98,Foxmale,39
98,Grass,176
98,Rabbitfemale,108
98,Rabbitmale,127
99,Foxfemale,37
99,Foxmale,41
99,Grass,177
99,Rabbitfemale,107
99,Rabbitmale,127
100,Foxfemale,37
100,Foxmale,41
100,Grass,174
100,Rabbitfemale,110
100,Rabbitmale,127
101,Foxfemale,37
101,Foxmale,42
101,Grass,174
101,Rabbitfemale,110
101,Rabbitmale,127
102,Foxfemale,38
102,Foxmale,43
102,Grass,176
102,Rabbitfemale,110
102,Rabbitmale,127
103,Foxfemale,38
103,Foxmale,43
103,Grass,177
103,Rabbitfemale,110
103,Rabbitmale,128
104,Foxfemale,38
104,Foxmale,43
104,Grass,180
104,Rabbitfemale,110
104,Rabbitmale,128
105,Foxfemale,38
105,Foxmale,43
105,Grass,181
105,Rabbitfemale,111
105,Rabbitmale,129
106,Foxfemale,38
106,Foxmale,43
106,Grass,180
106,Rabbitfemale,112
106,Rabbitmale,130
107,Foxfemale,38
107,Foxmale,44
107,Grass,179
107,Rabbitfemale,113
107,Rabbitmale,131
108,Foxfemale,38
108,Foxmale,44
108,Grass,177
108,Rabbitfemale,113
108,Rabbitmale,133
109,Foxfemale,38
109,Foxmale,44
109,Grass,173
109,Rabbitfemale,116
109,Rabbitmale,134
110,Foxfemale,38
110,Foxmale,44
110,Grass,173
110,Rabbitfemale,116
110,Rabbitmale,134
111,Foxfemale,38
111,Foxmale,45
111,Grass,172
111,Rabbitfemale,116
111,Rabbitmale,135
112,Foxfemale,38
112,Foxmale,45
112,Grass,170
112,Rabbitfemale,116
112,Rabbitmale,137
113,Foxfemale,39
113,Foxmale,46
113,Grass,170
113,Rabbitfemale,116
113,Rabbitmale,136
114,Foxfemale,39
114,Foxmale,46
114,Grass,171
114,Rabbitfemale,116
114,Rabbitmale,136
115,Foxfemale,39
115,Foxmale,47
115,Grass,169
115,Rabbitfemale,117
115,Rabbitmale,137
116,Foxfemale,39
116,Foxmale,47
116,Grass,171
116,Rabbitfemale,117
116,Rabbitmale,137
117,Foxfemale,39
117,Foxmale,47
117,Grass,173
117,Rabbitfemale,117
117,Rabbitmale,137
118,Foxfemale,39
118,Foxmale,47
118,Grass,173
118,Rabbitfemale,117
118,Rabbitmale,137
119,Foxfemale,40
119,Foxmale,48
119,Grass,175
119,Rabbitfemale,116
119,Rabbitmale,136
120,Foxfemale,40
120,Foxmale,49
120,Grass,175
120,Rabbitfemale,116
120,Rabbitmale,135
121,Foxfemale,41
121,Foxmale,49
121,Grass,175
121,Rabbitfemale,115
121,Rabbitmale,135
122,Foxfemale,41
122,Foxmale,50
122,Grass,175
122,Rabbitfemale,115
122,Rabbitmale,134
123,Foxfemale,41
123,Foxmale,51
123,Grass,176
123,Rabbitfemale,115
123,Rabbitmale,134
124,Foxfemale,41
124,Foxmale,53
124,Grass,177
124,Rabbitfemale,115
124,Rabbitmale,132
125,Foxfemale,41
125,Foxmale,53
125,Grass,178
125,Rabbitfemale,115
125,Rabbitmale,132
126,Foxfemale,41
126,Foxmale,54
126,Grass,179
126,Rabbitfemale,114
126,Rabbitmale,133
127,Foxfemale,43
127,Foxmale,54
127,Grass,180
127,Rabbitfemale,113
127,Rabbitmale,133
128,Foxfemale,43
128,Foxmale,55
128,Grass,179
128,Rabbitfemale,114
128,Rabbitmale,133
129,Foxfemale,45
129,Foxmale,55
129,Grass,182
129,Rabbitfemale,114
129,Rabbitmale,131
130,Foxfemale,45
130,Foxmale,55
130,Grass,182
130,Rabbitfemale,114
130,Rabbitmale,132
131,Foxfemale,45
131,Foxmale,55
131,Grass,183
131,Rabbitfemale,114
131,Rabbitmale,133
132,Foxfemale,45
132,Foxmale,56
132,Grass,181
132,Rabbitfemale,113
132,Rabbitmale,136
133,Foxfemale,46
133,Foxmale,57
133,Grass,179
133,Rabbitfemale,112
133,Rabbitmale,137
134,Foxfemale,46
134,Foxmale,57
134,Grass,179
134,Rabbitfemale,112
134,Rabbitmale,137
135,Foxfemale,46
135,Foxmale,58
135,Grass,179
135,Rabbitfemale,112
135,Rabbitmale,136
136,Foxfemale,46
136,Foxmale,58
136,Grass,178
136,Rabbitfemale,113
136,Rabbitmale,136
137,Foxfemale,46
137,Foxmale,58
137,Grass,179
137,Rabbitfemale,113
137,Rabbitmale,136
138,Foxfemale,46
138,Foxmale,58
138,Grass,180
138,Rabbitfemale,113
138,Rabbitmale,136
139,Foxfemale,46
139,Foxmale,59
139,Grass,181
139,Rabbitfemale,113
139,Rabbitmale,135
140,Foxfemale,47
140,Foxmale,59
140,Grass,181
140,Rabbitfemale,113
140,Rabbitmale,135
141,Foxfemale,48
141,Foxmale,59
141,Grass,182
141,Rabbitfemale,113
141,Rabbitmale,134
142,Foxfemale,48
142,Foxmale,59
142,Grass,182
142,Rabbitfemale,113
142,Rabbitmale,134
143,Foxfemale,48
143,Foxmale,60
143,Grass,181
143,Rabbitfemale,114
143,Rabbitmale,133
144,Foxfemale,48
144,Foxmale,61
144,Grass,183
144,Rabbitfemale,114
144,Rabbitmale,132
145,Foxfemale,49
145,Foxmale,61
145,Grass,184
145,Rabbitfemale,113
145,Rabbitmale,132
146,Foxfemale,49
146,Foxmale,63
146,Grass,183
146,Rabbitfemale,112
146,Rabbitmale,134
147,Foxfemale,49
147,Foxmale,63
147,Grass,185
147,Rabbitfemale,112
147,Rabbitmale,134
148,Foxfemale,50
148,Foxmale,64
148,Grass,185
148,Rabbitfemale,110
148,Rabbitmale,135
149,Foxfemale,51
149,Foxmale,64
149,Grass,185
149,Rabbitfemale,111
149,Rabbitmale,134
150,Foxfemale,51
150,Foxmale,64
150,Grass,187
150,Rabbitfemale,111
150,Rabbitmale,134
151,Foxfemale,53
151,Foxmale,64
151,Grass,186
151,Rabbitfemale,112
151,Rabbitmale,133
152,Foxfemale,53
152,Foxmale,64
152,Grass,188
152,Rabbitfemale,112
152,Rabbitmale,133
153,Foxfemale,55
153,Foxmale,64
153,Grass,188
153,Rabbitfemale,112
153,Rabbitmale,132
154,Foxfemale,55
154,Foxmale,64
154,Grass,189
154,Rabbitfemale,112
154,Rabbitmale,132
155,Foxfemale,56
155,Foxmale,65
155,Grass,187
155,Rabbitfemale,113
155,Rabbitmale,132
156,Foxfemale,56
156,Foxmale,65
156,Grass,185
156,Rabbitfemale,115
156,Rabbitmale,132
157,Foxfemale,57
157,Foxmale,66
157,Grass,187
157,Rabbitfemale,114
157,Rabbitmale,131
158,Foxfemale,57
158,Foxmale,66
158,Grass,186
158,Rabbitfemale,114
158,Rabbitmale,132
159,Foxfemale,57
159,Foxmale,67
159,Grass,185
159,Rabbitfemale,116
159,Rabbitmale,131
160,Foxfemale,57
160,Foxmale,68
160,Grass,185
160,Rabbitfemale,116
160,Rabbitmale,130
161,Foxfemale,58
161,Foxmale,68
161,Grass,182
161,Rabbitfemale,117
161,Rabbitmale,131
162,Foxfemale,59
162,Foxmale,70
162,Grass,184
162,Rabbitfemale,117
162,Rabbitmale,128
163,Foxfemale,60
163,Foxmale,70
163,Grass,183
163,Rabbitfemale,116
163,Rabbitmale,130
164,Foxfemale,60
164,Foxmale,72
164,Grass,182
164,Rabbitfemale,116
164,Rabbitmale,130
165,Foxfemale,60
165,Foxmale,75
165,Grass,183
165,Rabbitfemale,114
165,Rabbitmale,129
166,Foxfemale,60
166,Foxmale,75
166,Grass,184
166,Rabbitfemale,114
166,Rabbitmale,129
167,Foxfemale,60
167,Foxmale,75
167,Grass,184
167,Rabbitfemale,114
167,Rabbitmale,130
168,Foxfemale,60
168,Foxmale,75
168,Grass,187
168,Rabbitfemale,115
168,Rabbitmale,130
169,Foxfemale,60
169,Foxmale,75
169,Grass,186
169,Rabbitfemale,116
169,Rabbitmale,130
170,Foxfemale,60
170,Foxmale,75
170,Grass,189
170,Rabbitfemale,116
170,Rabbitmale,130
171,Foxfemale,60
171,Foxmale,76
171,Grass,194
171,Rabbitfemale,115
171,Rabbitmale,130
172,Foxfemale,60
172,Foxmale,77
172,Grass,194
172,Rabbitfemale,116
172,Rabbitmale,130
173,Foxfemale,61
173,Foxmale,78
173,Grass,194
173,Rabbitfemale,114
173,Rabbitmale,131
174,Foxfemale,63
174,Foxmale,80
174,Grass,193
174,Rabbitfemale,114
174,Rabbitmale,128
175,Foxfemale,64
175,Foxmale,80
175,Grass,194
175,Rabbitfemale,113
175,Rabbitmale,128
176,Foxfemale,65
176,Foxmale,81
176,Grass,195
176,Rabbitfemale,113
176,Rabbitmale,126
177,Foxfemale,65
177,Foxmale,81
177,Grass,194
177,Rabbitfemale,114
177,Rabbitmale,126
178,Foxfemale,66
178,Foxmale,81
178,Grass,194
178,Rabbitfemale,113
178,Rabbitmale,126
179,Foxfemale,67
179,Foxmale,82
179,Grass,196
179,Rabbitfemale,113
179,Rabbitmale,124
180,Foxfemale,67
180,Foxmale,82
180,Grass,197
180,Rabbitfemale,113
180,Rabbitmale,124
181,Foxfemale,69
181,Foxmale,82
181,Grass,197
181,Rabbitfemale,113
181,Rabbitmale,122
182,Foxfemale,69
182,Foxmale,82
182,Grass,198
182,Rabbitfemale,113
182,Rabbitmale,122
183,Foxfemale,71
183,Foxmale,82
183,Grass,201
183,Rabbitfemale,113
183,Rabbitmale,120
184,Foxfemale,71
184,Foxmale,82
184,Grass,200
184,Rabbitfemale,114
184,Rabbitmale,120
185,Foxfemale,71
185,Foxmale,82
185,Grass,200
185,Rabbitfemale,115
185,Rabbitmale,121
186,Foxfemale,71
186,Foxmale,83
186,Grass,199
186,Rabbitfemale,116
186,Rabbitmale,122
187,Foxfemale,71
187,Foxmale,83
187,Grass,200
187,Rabbitfemale,116
187,Rabbitmale,122
188,Foxfemale,73
188,Foxmale,84
188,Grass,200
188,Rabbitfemale,115
188,Rabbitmale,120
189,Foxfemale,73
189,Foxmale,86
189,Grass,202
189,Rabbitfemale,113
189,Rabbitmale,121
190,Foxfemale,74
190,Foxmale,86
190,Grass,202
190,Rabbitfemale,113
190,Rabbitmale,120
191,Foxfemale,74
191,Foxmale,86
191,Grass,202
191,Rabbitfemale,113
191,Rabbitmale,121
192,Foxfemale,74
192,Foxmale,87
192,Grass,202
192,Rabbitfemale,113
192,Rabbitmale,120
193,Foxfemale,74
193,Foxmale,87
193,Grass,202
193,Rabbitfemale,113
193,Rabbitmale,121
194,Foxfemale,75
194,Foxmale,89
194,Grass,203
194,Rabbitfemale,111
194,Rabbitmale,121
195,Foxfemale,75
195,Foxmale,89
195,Grass,203
195,Rabbitfemale,111
195,Rabbitmale,122
196,Foxfemale,76
196,Foxmale,89
196,Grass,203
196,Rabbitfemale,111
196,Rabbitmale,122
197,Foxfemale,77
197,Foxmale,90
197,Grass,204
197,Rabbitfemale,111
197,Rabbitmale,121
198,Foxfemale,78
198,Foxmale,90
198,Grass,204
198,Rabbitfemale,111
198,Rabbitmale,120
199,Foxfemale,78
199,Foxmale,90
199,Grass,205
199,Rabbitfemale,111
199,Rabbitmale,120
200,Foxfemale,82
200,Foxmale,91
200,Grass,205
200,Rabbitfemale,110
200,Rabbitmale,117
201,Foxfemale,85
201,Foxmale,91
201,Grass,205
201,Rabbitfemale,109
201,Rabbitmale,118
202,Foxfemale,88
202,Foxmale,92
202,Grass,205
202,Rabbitfemale,106
202,Rabbitmale,117
203,Foxfemale,88
203,Foxmale,94
203,Grass,207
203,Rabbitfemale,105
203,Rabbitmale,116
204,Foxfemale,88
204,Foxmale,95
204,Grass,207
204,Rabbitfemale,106
204,Rabbitmale,116
205,Foxfemale,88
205,Foxmale,96
205,Grass,207
205,Rabbitfemale,107
205,Rabbitmale,116
206,Foxfemale,88
206,Foxmale,97
206,Grass,208
206,Rabbitfemale,106
206,Rabbitmale,116
207,Foxfemale,88
207,Foxmale,97
207,Grass,209
207,Rabbitfemale,106
207,Rabbitmale,116
208,Foxfemale,88
208,Foxmale,99
208,Grass,210
208,Rabbitfemale,106
208,Rabbitmale,114
209,Foxfemale,89
209,Foxmale,100
209,Grass,210
209,Rabbitfemale,105
209,Rabbitmale,113
210,Foxfemale,89
210,Foxmale,101
210,Grass,210
210,Rabbitfemale,105
210,Rabbitmale,112
211,Foxfemale,89
211,Foxmale,101
211,Grass,210
211,Rabbitfemale,105
211,Rabbitmale,112
212,Foxfemale,90
212,Foxmale,101
212,Grass,210
212,Rabbitfemale,105
212,Rabbitmale,111
213,Foxfemale,92
213,Foxmale,102
213,Grass,210
213,Rabbitfemale,104
213,Rabbitmale,109
214,Foxfemale,92
214,Foxmale,103
214,Grass,215
214,Rabbitfemale,104
214,Rabbitmale,108
215,Foxfemale,93
215,Foxmale,104
215,Grass,214
215,Rabbitfemale,105
215,Rabbitmale,108
216,Foxfemale,94
216,Foxmale,104
216,Grass,214
216,Rabbitfemale,106
216,Rabbitmale,107
217,Foxfemale,94
217,Foxmale,105
217,Grass,214
217,Rabbitfemale,105
217,Rabbitmale,108
218,Foxfemale,95
218,Foxmale,105
218,Grass,214
218,Rabbitfemale,105
218,Rabbitmale,108
219,Foxfemale,95
219,Foxmale,105
219,Grass,216
219,Rabbitfemale,105
219,Rabbitmale,108
220,Foxfemale,95
220,Foxmale,106
220,Grass,216
220,Rabbitfemale,104
220,Rabbitmale,108
221,Foxfemale,96
221,Foxmale,106
221,Grass,217
221,Rabbitfemale,104
221,Rabbitmale,107
222,Foxfemale,97
222,Foxmale,107
222,Grass,217
222,Rabbitfemale,103
222,Rabbitmale,107
223,Foxfemale,98
223,Foxmale,107
223,Grass,220
223,Rabbitfemale,103
223,Rabbitmale,106
224,Foxfemale,98
224,Foxmale,107
224,Grass,220
224,Rabbitfemale,103
224,Rabbitmale,106
225,Foxfemale,98
225,Foxmale,107
225,Grass,222
225,Rabbitfemale,103
225,Rabbitmale,106
226,Foxfemale,98
226,Foxmale,108
226,Grass,222
226,Rabbitfemale,103
226,Rabbitmale,106
227,Foxfemale,98
227,Foxmale,111
227,Grass,223
227,Rabbitfemale,102
227,Rabbitmale,104
228,Foxfemale,101
228,Foxmale,112
228,Grass,224
228,Rabbitfemale,100
228,Rabbitmale,102
229,Foxfemale,101
229,Foxmale,112
229,Grass,225
229,Rabbitfemale,100
229,Rabbitmale,102
230,Foxfemale,101
230,Foxmale,114
230,Grass,225
230,Rabbitfemale,99
230,Rabbitmale,101
231,Foxfemale,102
231,Foxmale,114
231,Grass,225
231,Rabbitfemale,98
231,Rabbitmale,101
232,Foxfemale,102
232,Foxmale,114
232,Grass,226
232,Rabbitfemale,98
232,Rabbitmale,102
233,Foxfemale,103
233,Foxmale,114
233,Grass,225
233,Rabbitfemale,98
233,Rabbitmale,104
234,Foxfemale,104
234,Foxmale,115
234,Grass,225
234,Rabbitfemale,96
234,Rabbitmale,104
235,Foxfemale,104
235,Foxmale,117
235,Grass,224
235,Rabbitfemale,96
235,Rabbitmale,103
236,Foxfemale,106
236,Foxmale,117
236,Grass,223
236,Rabbitfemale,95
236,Rabbitmale,103
237,Foxfemale,107
237,Foxmale,118
237,Grass,222
237,Rabbitfemale,94
237,Rabbitmale,104
238,Foxfemale,107
238,Foxmale,120
238,Grass,223
238,Rabbitfemale,94
238,Rabbitmale,102
239,Foxfemale,107
239,Foxmale,120
239,Grass,221
239,Rabbitfemale,94
239,Rabbitmale,104
240,Foxfemale,107
240,Foxmale,122
240,Grass,223
240,Rabbitfemale,94
240,Rabbitmale,102
241,Foxfemale,108
241,Foxmale,122
241,Grass,225
241,Rabbitfemale,94
241,Rabbitmale,102
242,Foxfemale,109
242,Foxmale,123
242,Grass,225
242,Rabbitfemale,93
242,Rabbitmale,101
243,Foxfemale,109
243,Foxmale,125
243,Grass,225
243,Rabbitfemale,95
243,Rabbitmale,100
244,Foxfemale,110
244,Foxmale,125
244,Grass,225
244,Rabbitfemale,96
244,Rabbitmale,101
245,Foxfemale,111
245,Foxmale,126
245,Grass,227
245,Rabbitfemale,97
245,Rabbitmale,101
246,Foxfemale,112
246,Foxmale,126
246,Grass,229
246,Rabbitfemale,97
246,Rabbitmale,100
247,Foxfemale,112
247,Foxmale,129
247,Grass,230
247,Rabbitfemale,94
247,Rabbitmale,100
248,Foxfemale,114
248,Foxmale,129
248,Grass,235
248,Rabbitfemale,94
248,Rabbitmale,99
249,Foxfemale,114
249,Foxmale,130
249,Grass,238
249,Rabbitfemale,96
249,Rabbitmale,98
250,Foxfemale,116
250,Foxmale,130
250,Grass,239
250,Rabbitfemale,96
250,Rabbitmale,96
251,Foxfemale,117
251,Foxmale,131
251,Grass,239
251,Rabbitfemale,97
251,Rabbitmale,96
252,Foxfemale,117
252,Foxmale,132
252,Grass,238
252,Rabbitfemale,97
252,Rabbitmale,98
253,Foxfemale,118
253,Foxmale,132
253,Grass,239
253,Rabbitfemale,99
253,Rabbitmale,99
254,Foxfemale,119
254,Foxmale,132
254,Grass,241
254,Rabbitfemale,98
254,Rabbitmale,100
255,Foxfemale,120
255,Foxmale,133
255,Grass,241
255,Rabbitfemale,97
255,Rabbitmale,99
256,Foxfemale,122
256,Foxmale,135
256,Grass,240
256,Rabbitfemale,97
256,Rabbitmale,96
257,Foxfemale,124
257,Foxmale,135
257,Grass,242
257,Rabbitfemale,98
257,Rabbitmale,94
258,Foxfemale,125
258,Foxmale,136
258,Grass,244
