frame,Agent Type,Population Count
20,Rabbitfemale,122
20,Rabbitmale,103
21,Foxfemale,18
21,Foxmale,14
21,Grass,172
21,Rabbitfemale,122
21,Rabbitmale,104
22,Foxfemale,19
22,Foxmale,14
22,Grass,171
22,Rabbitfemale,122
22,Rabbitmale,104
23,Foxfemale,19
23,Foxmale,14
23,Grass,171
23,Rabbitfemale,123
23,Rabbitmale,104
24,Foxfemale,19
24,Foxmale,14
24,Grass,171
24,Rabbitfemale,123
24,Rabbitmale,104
25,Foxfemale,20
25,Foxmale,14
25,Grass,171
25,Rabbitfemale,123
25,Rabbitmale,104
26,Foxfemale,20
26,Foxmale,14
26,Grass,172
26,Rabbitfemale,123
26,Rabbitmale,104
27,Foxfemale,20
27,Foxmale,14
27,Grass,172
27,Rabbitfemale,124
27,Rabbitmale,104
28,Foxfemale,20
28,Foxmale,14
28,Grass,172
28,Rabbitfemale,124
28,Rabbitmale,104
29,Foxfemale,20
29,Foxmale,14
29,Grass,173
29,Rabbitfemale,125
29,Rabbitmale,105
30,Foxfemale,20
30,Foxmale,14
30,Grass,173
30,Rabbitfemale,125
30,Rabbitmale,105
31,Foxfemale,20
31,Foxmale,16
31,Grass,173
31,Rabbitfemale,124
31,Rabbitmale,104
32,Foxfemale,20
32,Foxmale,16
32,Grass,173
32,Rabbitfemale,124
32,Rabbitmale,104
33,Foxfemale,20
33,Foxmale,16
33,Grass,173
33,Rabbitfemale,124
33,Rabbitmale,105
34,Foxfemale,20
34,Foxmale,16
34,Grass,173
34,Rabbitfemale,125
34,Rabbitmale,105
35,Foxfemale,20
35,Foxmale,16
35,Grass,173
35,Rabbitfemale,125
35,Rabbitmale,106
36,Foxfemale,20
36,Foxmale,16
36,Grass,173
36,Rabbitfemale,126
36,Rabbitmale,106
37,Foxfemale,21
37,Foxmale,17
37,Grass,173
37,Rabbitfemale,125
37,Rabbitmale,105
38,Foxfemale,21
38,Foxmale,17
38,Grass,173
38,Rabbitfemale,125
38,Rabbitmale,105
39,Foxfemale,21
39,Foxmale,17
39,Grass,173
39,Rabbitfemale,125
39,Rabbitmale,105
40,Foxfemale,21
40,Foxmale,17
40,Grass,173
40,Rabbitfemale,124
40,Rabbitmale,105
41,Foxfemale,21
41,Foxmale,18
41,Grass,173
41,Rabbitfemale,123
41,Rabbitmale,105
42,Foxfemale,21
42,Foxmale,18
42,Grass,173
42,Rabbitfemale,123
42,Rabbitmale,105
43,Foxfemale,21
43,Foxmale,18
43,Grass,171
43,Rabbitfemale,124
43,Rabbitmale,106
44,Foxfemale,21
44,Foxmale,18
44,Grass,171
44,Rabbitfemale,124
44,Rabbitmale,106
45,Foxfemale,22
45,Foxmale,18
45,Grass,170
45,Rabbitfemale,125
45,Rabbitmale,106
46,Foxfemale,22
46,Foxmale,19
46,Grass,168
46,Rabbitfemale,126
46,Rabbitmale,108
47,Foxfemale,25
47,Foxmale,20
47,Grass,168
47,Rabbitfemale,124
47,Rabbitmale,107
48,Foxfemale,25
48,Foxmale,20
48,Grass,166
48,Rabbitfemale,126
48,Rabbitmale,109
49,Foxfemale,25
49,Foxmale,20
49,Grass,165
49,Rabbitfemale,127
49,Rabbitmale,110
50,Foxfemale,25
50,Foxmale,20
50,Grass,164
50,Rabbitfemale,128
50,Rabbitmale,112
51,Foxfemale,25
51,Foxmale,20
51,Grass,164
51,Rabbitfemale,128
51,Rabbitmale,112
52,Foxfemale,25
52,Foxmale,20
52,Grass,163
52,Rabbitfemale,129
52,Rabbitmale,113
53,Foxfemale,25
53,Foxmale,20
53,Grass,161
53,Rabbitfemale,131
53,Rabbitmale,114
54,Foxfemale,25
54,Foxmale,21
54,Grass,161
54,Rabbitfemale,130
54,Rabbitmale,114
55,Foxfemale,25
55,Foxmale,21
55,Grass,159
55,Rabbitfemale,133
55,Rabbitmale,116
56,Foxfemale,25
56,Foxmale,23
56,Grass,159
56,Rabbitfemale,131
56,Rabbitmale,117
57,Foxfemale,26
57,Foxmale,24
57,Grass,159
57,Rabbitfemale,131
57,Rabbitmale,114
58,Foxfemale,26
58,Foxmale,24
58,Grass,159
58,Rabbitfemale,132
58,Rabbitmale,114
59,Foxfemale,26
59,Foxmale,24
59,Grass,157
59,Rabbitfemale,133
59,Rabbitmale,116
60,Foxfemale,26
60,Foxmale,24
60,Grass,157
60,Rabbitfemale,133
60,Rabbitmale,116
61,Foxfemale,27
61,Foxmale,25
61,Grass,156
61,Rabbitfemale,134
61,Rabbitmale,116
62,Foxfemale,27
62,Foxmale,25
62,Grass,155
62,Rabbitfemale,135
62,Rabbitmale,118
63,Foxfemale,27
63,Foxmale,24
63,Grass,156
63,Rabbitfemale,135
63,Rabbitmale,118
64,Foxfemale,27
64,Foxmale,24
64,Grass,155
64,Rabbitfemale,136
64,Rabbitmale,118
65,Foxfemale,27
65,Foxmale,24
65,Grass,155
65,Rabbitfemale,136
65,Rabbitmale,118
66,Foxfemale,27
66,Foxmale,24
66,Grass,155
66,Rabbitfemale,136
66,Rabbitmale,118
67,Foxfemale,27
67,Foxmale,24
67,Grass,153
67,Rabbitfemale,138
67,Rabbitmale,118
68,Foxfemale,27
68,Foxmale,24
68,Grass,152
68,Rabbitfemale,139
68,Rabbitmale,118
69,Foxfemale,27
69,Foxmale,24
69,Grass,151
69,Rabbitfemale,140
69,Rabbitmale,118
70,Foxfemale,28
70,Foxmale,24
70,Grass,150
70,Rabbitfemale,140
70,Rabbitmale,119
71,Foxfemale,28
71,Foxmale,24
71,Grass,150
71,Rabbitfemale,138
71,Rabbitmale,120
72,Foxfemale,28
72,Foxmale,24
72,Grass,150
72,Rabbitfemale,138
72,Rabbitmale,121
73,Foxfemale,28
73,Foxmale,24
73,Grass,150
73,Rabbitfemale,138
73,Rabbitmale,121
74,Foxfemale,29
74,Foxmale,24
74,Grass,150
74,Rabbitfemale,136
74,Rabbitmale,120
75,Foxfemale,29
75,Foxmale,25
75,Grass,150
75,Rabbitfemale,135
75,Rabbitmale,120
76,Foxfemale,29
76,Foxmale,25
76,Grass,153
76,Rabbitfemale,136
76,Rabbitmale,120
77,Foxfemale,29
77,Foxmale,25
77,Grass,155
77,Rabbitfemale,136
77,Rabbitmale,119
78,Foxfemale,29
78,Foxmale,25
78,Grass,155
78,Rabbitfemale,138
78,Rabbitmale,121
79,Foxfemale,28
79,Foxmale,25
79,Grass,157
79,Rabbitfemale,138
79,Rabbitmale,121
80,Foxfemale,28
80,Foxmale,24
80,Grass,161
80,Rabbitfemale,138
80,Rabbitmale,121
81,Foxfemale,28
81,Foxmale,24
81,Grass,162
81,Rabbitfemale,139
81,Rabbitmale,121
82,Foxfemale,28
82,Foxmale,25
82,Grass,162
82,Rabbitfemale,138
82,Rabbitmale,119
83,Foxfemale,27
83,Foxmale,25
83,Grass,163
83,Rabbitfemale,138
83,Rabbitmale,119
84,Foxfemale,27
84,Foxmale,25
84,Grass,164
84,Rabbitfemale,138
84,Rabbitmale,120
85,Foxfemale,27
85,Foxmale,25
85,Grass,168
85,Rabbitfemale,138
85,Rabbitmale,120
86,Foxfemale,27
86,Foxmale,25
86,Grass,171
86,Rabbitfemale,138
86,Rabbitmale,120
87,Foxfemale,28
87,Foxmale,27
87,Grass,169
87,Rabbitfemale,137
87,Rabbitmale,121
88,Foxfemale,28
88,Foxmale,27
88,Grass,171
88,Rabbitfemale,137
88,Rabbitmale,122
89,Foxfemale,28
89,Foxmale,27
89,Grass,172
89,Rabbitfemale,137
89,Rabbitmale,123
90,Foxfemale,28
90,Foxmale,27
90,Grass,172
90,Rabbitfemale,137
90,Rabbitmale,125
91,Foxfemale,28
91,Foxmale,28
91,Grass,171
91,Rabbitfemale,137
91,Rabbitmale,125
92,Foxfemale,29
92,Foxmale,28
92,Grass,172
92,Rabbitfemale,137
92,Rabbitmale,125
93,Foxfemale,29
93,Foxmale,28
93,Grass,173
93,Rabbitfemale,137
93,Rabbitmale,126
94,Foxfemale,29
94,Foxmale,28
94,Grass,171
94,Rabbitfemale,139
94,Rabbitmale,127
95,Foxfemale,30
95,Foxmale,29
95,Grass,171
95,Rabbitfemale,140
95,Rabbitmale,128
96,Foxfemale,31
96,Foxmale,28
96,Grass,169
96,Rabbitfemale,139
96,Rabbitmale,129
97,Foxfemale,31
97,Foxmale,28
97,Grass,169
97,Rabbitfemale,140
97,Rabbitmale,130
98,Foxfemale,31
98,Foxmale,28
98,Grass,167
98,Rabbitfemale,142
98,Rabbitmale,132
99,Foxfemale,31
99,Foxmale,28
99,Grass,169
99,Rabbitfemale,143
99,Rabbitmale,132
100,Foxfemale,32
100,Foxmale,28
100,Grass,169
100,Rabbitfemale,142
100,Rabbitmale,132
101,Foxfemale,34
101,Foxmale,28
101,Grass,171
101,Rabbitfemale,140
101,Rabbitmale,131
102,Foxfemale,34
102,Foxmale,28
102,Grass,171
102,Rabbitfemale,141
102,Rabbitmale,131
103,Foxfemale,34
103,Foxmale,28
103,Grass,173
103,Rabbitfemale,141
103,Rabbitmale,132
104,Foxfemale,34
104,Foxmale,28
104,Grass,174
104,Rabbitfemale,141
104,Rabbitmale,132
105,Foxfemale,34
105,Foxmale,27
105,Grass,174
105,Rabbitfemale,141
105,Rabbitmale,133
106,Foxfemale,35
106,Foxmale,28
106,Grass,174
106,Rabbitfemale,138
106,Rabbitmale,134
107,Foxfemale,35
107,Foxmale,28
107,Grass,173
107,Rabbitfemale,139
107,Rabbitmale,135
108,Foxfemale,35
108,Foxmale,28
108,Grass,174
108,Rabbitfemale,140
108,Rabbitmale,136
109,Foxfemale,36
109,Foxmale,28
109,Grass,174
109,Rabbitfemale,140
109,Rabbitmale,137
110,Foxfemale,38
110,Foxmale,30
110,Grass,175
110,Rabbitfemale,137
110,Rabbitmale,136
111,Foxfemale,38
111,Foxmale,30
111,Grass,176
111,Rabbitfemale,137
111,Rabbitmale,136
112,Foxfemale,38
112,Foxmale,30
112,Grass,176
112,Rabbitfemale,140
112,Rabbitmale,137
113,Foxfemale,36
113,Foxmale,29
113,Grass,176
113,Rabbitfemale,140
113,Rabbitmale,138
114,Foxfemale,36
114,Foxmale,30
114,Grass,177
114,Rabbitfemale,140
114,Rabbitmale,138
115,Foxfemale,37
115,Foxmale,31
115,Grass,176
115,Rabbitfemale,142
115,Rabbitmale,137
116,Foxfemale,37
116,Foxmale,31
116,Grass,173
116,Rabbitfemale,144
116,Rabbitmale,139
117,Foxfemale,37
117,Foxmale,31
117,Grass,174
117,Rabbitfemale,144
117,Rabbitmale,140
118,Foxfemale,38
118,Foxmale,31
118,Grass,171
118,Rabbitfemale,144
118,Rabbitmale,141
119,Foxfemale,38
119,Foxmale,31
119,Grass,171
119,Rabbitfemale,144
119,Rabbitmale,142
120,Foxfemale,40
120,Foxmale,30
120,Grass,173
120,Rabbitfemale,144
120,Rabbitmale,142
121,Foxfemale,40
121,Foxmale,29
121,Grass,173
121,Rabbitfemale,144
121,Rabbitmale,142
122,Foxfemale,42
122,Foxmale,29
122,Grass,172
122,Rabbitfemale,143
122,Rabbitmale,144
123,Foxfemale,42
123,Foxmale,29
123,Grass,172
123,Rabbitfemale,143
123,Rabbitmale,145
124,Foxfemale,42
124,Foxmale,29
124,Grass,173
124,Rabbitfemale,144
124,Rabbitmale,145
125,Foxfemale,40
125,Foxmale,29
125,Grass,174
125,Rabbitfemale,144
125,Rabbitmale,144
126,Foxfemale,41
126,Foxmale,30
126,Grass,173
126,Rabbitfemale,144
126,Rabbitmale,145
127,Foxfemale,41
127,Foxmale,31
127,Grass,172
127,Rabbitfemale,143
127,Rabbitmale,146
128,Foxfemale,41
128,Foxmale,31
128,Grass,173
128,Rabbitfemale,144
128,Rabbitmale,147
129,Foxfemale,41
129,Foxmale,31
129,Grass,176
129,Rabbitfemale,145
129,Rabbitmale,147
130,Foxfemale,42
130,Foxmale,31
130,Grass,176
130,Rabbitfemale,146
130,Rabbitmale,147
131,Foxfemale,41
131,Foxmale,32
131,Grass,180
131,Rabbitfemale,146
131,Rabbitmale,147
132,Foxfemale,41
132,Foxmale,32
132,Grass,182
132,Rabbitfemale,147
132,Rabbitmale,147
133,Foxfemale,42
133,Foxmale,33
133,Grass,183
133,Rabbitfemale,146
133,Rabbitmale,147
134,Foxfemale,42
134,Foxmale,33
134,Grass,182
134,Rabbitfemale,146
134,Rabbitmale,149
135,Foxfemale,42
135,Foxmale,33
135,Grass,182
135,Rabbitfemale,147
135,Rabbitmale,150
136,Foxfemale,42
136,Foxmale,34
136,Grass,184
136,Rabbitfemale,146
136,Rabbitmale,150
137,Foxfemale,41
137,Foxmale,35
137,Grass,184
137,Rabbitfemale,147
137,Rabbitmale,148
138,Foxfemale,41
138,Foxmale,35
138,Grass,182
138,Rabbitfemale,148
138,Rabbitmale,149
139,Foxfemale,41
139,Foxmale,35
139,Grass,184
139,Rabbitfemale,148
139,Rabbitmale,149
140,Foxfemale,41
140,Foxmale,34
140,Grass,185
140,Rabbitfemale,148
140,Rabbitmale,148
141,Foxfemale,43
141,Foxmale,35
141,Grass,186
141,Rabbitfemale,146
141,Rabbitmale,147
142,Foxfemale,43
142,Foxmale,35
142,Grass,185
142,Rabbitfemale,147
142,Rabbitmale,147
143,Foxfemale,41
143,Foxmale,35
143,Grass,187
143,Rabbitfemale,147
143,Rabbitmale,147
144,Foxfemale,41
144,Foxmale,37
144,Grass,188
144,Rabbitfemale,146
144,Rabbitmale,147
145,Foxfemale,41
145,Foxmale,37
145,Grass,187
145,Rabbitfemale,147
145,Rabbitmale,147
146,Foxfemale,40
146,Foxmale,37
146,Grass,188
146,Rabbitfemale,149
146,Rabbitmale,147
147,Foxfemale,41
147,Foxmale,37
147,Grass,188
147,Rabbitfemale,149
147,Rabbitmale,147
148,Foxfemale,41
148,Foxmale,38
148,Grass,188
148,Rabbitfemale,152
148,Rabbitmale,146
149,Foxfemale,41
149,Foxmale,38
149,Grass,188
149,Rabbitfemale,153
149,Rabbitmale,147
150,Foxfemale,41
150,Foxmale,38
150,Grass,189
150,Rabbitfemale,153
150,Rabbitmale,147
151,Foxfemale,41
151,Foxmale,38
151,Grass,190
151,Rabbitfemale,153
151,Rabbitmale,147
152,Foxfemale,41
152,Foxmale,38
152,Grass,189
152,Rabbitfemale,152
152,Rabbitmale,149
153,Foxfemale,42
153,Foxmale,38
153,Grass,190
153,Rabbitfemale,151
153,Rabbitmale,149
154,Foxfemale,44
154,Foxmale,38
154,Grass,189
154,Rabbitfemale,152
154,Rabbitmale,149
155,Foxfemale,44
155,Foxmale,38
155,Grass,188
155,Rabbitfemale,154
155,Rabbitmale,149
156,Foxfemale,44
156,Foxmale,37
156,Grass,190
156,Rabbitfemale,157
156,Rabbitmale,150
157,Foxfemale,45
157,Foxmale,38
157,Grass,190
157,Rabbitfemale,156
157,Rabbitmale,149
158,Foxfemale,46
158,Foxmale,38
158,Grass,191
158,Rabbitfemale,155
158,Rabbitmale,150
159,Foxfemale,47
159,Foxmale,38
159,Grass,190
159,Rabbitfemale,154
159,Rabbitmale,152
160,Foxfemale,47
160,Foxmale,38
160,Grass,190
160,Rabbitfemale,154
160,Rabbitmale,151
161,Foxfemale,47
161,Foxmale,38
161,Grass,191
161,Rabbitfemale,154
161,Rabbitmale,152
162,Foxfemale,46
162,Foxmale,38
162,Grass,193
162,Rabbitfemale,154
162,Rabbitmale,152
163,Foxfemale,46
163,Foxmale,38
163,Grass,193
163,Rabbitfemale,152
163,Rabbitmale,153
164,Foxfemale,46
164,Foxmale,38
164,Grass,195
164,Rabbitfemale,153
164,Rabbitmale,153
165,Foxfemale,46
165,Foxmale,38
165,Grass,196
165,Rabbitfemale,153
165,Rabbitmale,153
166,Foxfemale,46
166,Foxmale,39
166,Grass,195
166,Rabbitfemale,153
166,Rabbitmale,152
167,Foxfemale,47
167,Foxmale,40
167,Grass,196
167,Rabbitfemale,151
167,Rabbitmale,150
168,Foxfemale,47
168,Foxmale,40
168,Grass,197
168,Rabbitfemale,152
168,Rabbitmale,150
169,Foxfemale,48
169,Foxmale,41
169,Grass,197
169,Rabbitfemale,152
169,Rabbitmale,150
170,Foxfemale,48
170,Foxmale,42
170,Grass,197
170,Rabbitfemale,150
170,Rabbitmale,150
171,Foxfemale,48
171,Foxmale,42
171,Grass,195
171,Rabbitfemale,149
171,Rabbitmale,152
172,Foxfemale,48
172,Foxmale,41
172,Grass,196
172,Rabbitfemale,149
172,Rabbitmale,153
173,Foxfemale,48
173,Foxmale,41
173,Grass,198
173,Rabbitfemale,149
173,Rabbitmale,155
174,Foxfemale,49
174,Foxmale,43
174,Grass,199
174,Rabbitfemale,148
174,Rabbitmale,153
175,Foxfemale,48
175,Foxmale,43
175,Grass,199
175,Rabbitfemale,151
175,Rabbitmale,154
176,Foxfemale,48
176,Foxmale,43
176,Grass,199
176,Rabbitfemale,151
176,Rabbitmale,154
177,Foxfemale,48
177,Foxmale,43
177,Grass,199
177,Rabbitfemale,153
177,Rabbitmale,155
178,Foxfemale,47
178,Foxmale,42
178,Grass,199
178,Rabbitfemale,153
178,Rabbitmale,155
179,Foxfemale,47
179,Foxmale,42
179,Grass,201
179,Rabbitfemale,154
179,Rabbitmale,155
180,Foxfemale,48
180,Foxmale,44
180,Grass,203
180,Rabbitfemale,153
180,Rabbitmale,155
181,Foxfemale,48
181,Foxmale,44
181,Grass,203
181,Rabbitfemale,153
181,Rabbitmale,158
182,Foxfemale,48
182,Foxmale,45
182,Grass,205
182,Rabbitfemale,153
182,Rabbitmale,158
183,Foxfemale,46
183,Foxmale,45
183,Grass,206
183,Rabbitfemale,155
183,Rabbitmale,159
184,Foxfemale,45
184,Foxmale,45
184,Grass,205
184,Rabbitfemale,155
184,Rabbitmale,158
185,Foxfemale,45
185,Foxmale,45
185,Grass,204
185,Rabbitfemale,156
185,Rabbitmale,159
186,Foxfemale,45
186,Foxmale,43
186,Grass,204
186,Rabbitfemale,156
186,Rabbitmale,160
187,Foxfemale,46
187,Foxmale,42
187,Grass,202
187,Rabbitfemale,156
187,Rabbitmale,164
188,Foxfemale,46
188,Foxmale,43
188,Grass,202
188,Rabbitfemale,158
188,Rabbitmale,165
189,Foxfemale,46
189,Foxmale,43
189,Grass,202
189,Rabbitfemale,158
189,Rabbitmale,165
190,Foxfemale,46
190,Foxmale,42
190,Grass,201
190,Rabbitfemale,158
190,Rabbitmale,166
191,Foxfemale,46
191,Foxmale,42
191,Grass,200
191,Rabbitfemale,161
191,Rabbitmale,166
192,Foxfemale,46
192,Foxmale,42
192,Grass,200
192,Rabbitfemale,164
192,Rabbitmale,166
193,Foxfemale,46
193,Foxmale,42
193,Grass,200
193,Rabbitfemale,164
193,Rabbitmale,168
194,Foxfemale,45
194,Foxmale,41
194,Grass,200
194,Rabbitfemale,164
194,Rabbitmale,168
195,Foxfemale,44
195,Foxmale,41
195,Grass,199
195,Rabbitfemale,164
195,Rabbitmale,169
196,Foxfemale,44
196,Foxmale,41
196,Grass,198
196,Rabbitfemale,165
196,Rabbitmale,168
197,Foxfemale,44
197,Foxmale,41
197,Grass,198
197,Rabbitfemale,164
197,Rabbitmale,169
198,Foxfemale,44
198,Foxmale,41
198,Grass,197
198,Rabbitfemale,165
198,Rabbitmale,170
199,Foxfemale,44
199,Foxmale,41
199,Grass,198
199,Rabbitfemale,165
199,Rabbitmale,171
200,Foxfemale,44
200,Foxmale,40
200,Grass,200
200,Rabbitfemale,166
200,Rabbitmale,171
201,Foxfemale,44
201,Foxmale,40
201,Grass,201
201,Rabbitfemale,165
201,Rabbitmale,170
202,Foxfemale,44
202,Foxmale,40
202,Grass,200
202,Rabbitfemale,167
202,Rabbitmale,170
203,Foxfemale,44
203,Foxmale,40
203,Grass,198
203,Rabbitfemale,171
203,Rabbitmale,170
204,Foxfemale,43
204,Foxmale,40
204,Grass,197
204,Rabbitfemale,171
204,Rabbitmale,170
205,Foxfemale,43
205,Foxmale,41
205,Grass,197
205,Rabbitfemale,169
205,Rabbitmale,169
206,Foxfemale,45
206,Foxmale,41
206,Grass,197
206,Rabbitfemale,168
206,Rabbitmale,169
207,Foxfemale,46
207,Foxmale,41
207,Grass,196
207,Rabbitfemale,169
207,Rabbitmale,168
208,Foxfemale,47
208,Foxmale,41
208,Grass,193
208,Rabbitfemale,168
208,Rabbitmale,170
209,Foxfemale,47
209,Foxmale,42
209,Grass,191
209,Rabbitfemale,170
209,Rabbitmale,169
210,Foxfemale,47
210,Foxmale,43
210,Grass,192
210,Rabbitfemale,168
210,Rabbitmale,169
211,Foxfemale,47
211,Foxmale,43
211,Grass,192
211,Rabbitfemale,168
211,Rabbitmale,170
212,Foxfemale,48
212,Foxmale,42
212,Grass,193
212,Rabbitfemale,168
212,Rabbitmale,168
213,Foxfemale,49
213,Foxmale,41
213,Grass,192
213,Rabbitfemale,167
213,Rabbitmale,168
214,Foxfemale,48
214,Foxmale,43
214,Grass,190
214,Rabbitfemale,166
214,Rabbitmale,167
215,Foxfemale,47
215,Foxmale,43
215,Grass,191
215,Rabbitfemale,164
215,Rabbitmale,168
216,Foxfemale,47
216,Foxmale,45
216,Grass,192
216,Rabbitfemale,165
216,Rabbitmale,166
217,Foxfemale,46
217,Foxmale,45
217,Grass,191
217,Rabbitfemale,166
217,Rabbitmale,167
218,Foxfemale,45
218,Foxmale,45
218,Grass,190
218,Rabbitfemale,165
218,Rabbitmale,169
219,Foxfemale,45
219,Foxmale,45
219,Grass,191
219,Rabbitfemale,165
219,Rabbitmale,170
220,Foxfemale,45
220,Foxmale,45
220,Grass,191
220,Rabbitfemale,165
220,Rabbitmale,171
221,Foxfemale,44
221,Foxmale,45
221,Grass,191
221,Rabbitfemale,163
221,Rabbitmale,171
222,Foxfemale,44
222,Foxmale,46
222,Grass,192
222,Rabbitfemale,163
222,Rabbitmale,170
223,Foxfemale,45
223,Foxmale,46
223,Grass,192
223,Rabbitfemale,163
223,Rabbitmale,170
224,Foxfemale,46
224,Foxmale,45
224,Grass,192
224,Rabbitfemale,161
224,Rabbitmale,169
225,Foxfemale,46
225,Foxmale,45
225,Grass,189
225,Rabbitfemale,164
225,Rabbitmale,170
226,Foxfemale,46
226,Foxmale,45
226,Grass,190
226,Rabbitfemale,164
226,Rabbitmale,170
227,Foxfemale,46
227,Foxmale,45
227,Grass,191
227,Rabbitfemale,167
227,Rabbitmale,168
228,Foxfemale,46
228,Foxmale,47
228,Grass,191
228,Rabbitfemale,164
228,Rabbitmale,168
229,Foxfemale,46
229,Foxmale,47
229,Grass,190
229,Rabbitfemale,165
229,Rabbitmale,169
230,Foxfemale,46
230,Foxmale,46
230,Grass,190
230,Rabbitfemale,164
230,Rabbitmale,169
231,Foxfemale,46
231,Foxmale,47
231,Grass,190
231,Rabbitfemale,164
231,Rabbitmale,168
232,Foxfemale,46
232,Foxmale,48
232,Grass,190
232,Rabbitfemale,164
232,Rabbitmale,167
233,Foxfemale,45
233,Foxmale,47
233,Grass,191
233,Rabbitfemale,164
233,Rabbitmale,168
234,Foxfemale,45
234,Foxmale,48
234,Grass,192
234,Rabbitfemale,163
234,Rabbitmale,167
235,Foxfemale,45
235,Foxmale,46
235,Grass,191
235,Rabbitfemale,163
235,Rabbitmale,166
236,Foxfemale,45
236,Foxmale,46
236,Grass,193
236,Rabbitfemale,162
236,Rabbitmale,166
237,Foxfemale,44
237,Foxmale,46
237,Grass,194
237,Rabbitfemale,163
237,Rabbitmale,165
238,Foxfemale,44
238,Foxmale,47
238,Grass,196
238,Rabbitfemale,162
238,Rabbitmale,163
239,Foxfemale,43
239,Foxmale,47
239,Grass,197
239,Rabbitfemale,163
239,Rabbitmale,164
240,Foxfemale,42
240,Foxmale,46
240,Grass,196
240,Rabbitfemale,161
240,Rabbitmale,165
241,Foxfemale,42
241,Foxmale,46
241,Grass,196
241,Rabbitfemale,161
241,Rabbitmale,163
242,Foxfemale,42
242,Foxmale,46
242,Grass,194
242,Rabbitfemale,163
242,Rabbitmale,165
243,Foxfemale,41
243,Foxmale,46
243,Grass,194
243,Rabbitfemale,165
243,Rabbitmale,166
244,Foxfemale,41
244,Foxmale,47
244,Grass,193
244,Rabbitfemale,166
244,Rabbitmale,167
245,Foxfemale,41
245,Foxmale,46
245,Grass,193
245,Rabbitfemale,166
245,Rabbitmale,166
246,Foxfemale,42
246,Foxmale,46
246,Grass,192
246,Rabbitfemale,166
246,Rabbitmale,171
247,Foxfemale,42
247,Foxmale,49
247,Grass,194
247,Rabbitfemale,164
247,Rabbitmale,170
248,Foxfemale,41
248,Foxmale,48
248,Grass,196
248,Rabbitfemale,165
248,Rabbitmale,169
249,Foxfemale,39
249,Foxmale,48
249,Grass,194
249,Rabbitfemale,166
249,Rabbitmale,172
250,Foxfemale,38
250,Foxmale,48
250,Grass,196
250,Rabbitfemale,164
250,Rabbitmale,173
251,Foxfemale,38
251,Foxmale,48
251,Grass,195
251,Rabbitfemale,166
251,Rabbitmale,176
252,Foxfemale,38
252,Foxmale,48
252,Grass,195
252,Rabbitfemale,169
252,Rabbitmale,176
253,Foxfemale,39
253,Foxmale,48
253,Grass,197
253,Rabbitfemale,169
253,Rabbitmale,175
254,Foxfemale,40
254,Foxmale,49
254,Grass,196
254,Rabbitfemale,169
254,Rabbitmale,174
255,Foxfemale,40
255,Foxmale,49
255,Grass,195
255,Rabbitfemale,170
255,Rabbitmale,175
256,Foxfemale,40
256,Foxmale,48
256,Grass,198
256,Rabbitfemale,170
256,Rabbitmale,176
257,Foxfemale,40
257,Foxmale,49
257,Grass,199
257,Rabbitfemale,170
257,Rabbitmale,178
258,Foxfemale,40
258,Foxmale,50
258,Grass,201
